1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-0.24683213,-0.303839105,-0.054975301,0.643321933,-0.344301346,0.671446599,1.426013668,-0.110550951,16.40824463,-7.640811296,-22.9386057,-28.01871274,0.138409432,0.517618363,0.240697788,-0.023826019,0.270877251,0.0808042,0.094991948,-0.111722345,1.752018241,1.25894459,21.17175488
-0.927983132,0.000684827,-0.048153774,1.063400705,-0.274366618,0.640394164,0.74027008,0.431958349,-1.405834284,-25.28357549,-19.93874028,-8.298964535,-0.420190425,0.430222957,0.715579239,0.214039756,0.389106636,0.295903427,0.157715568,-0.631734246,1.526307435,2.521219349,40.08062983
-1.539343556,0.325452548,-0.110929116,-1.299904004,-0.884851755,-0.222014672,0.29517129,-0.642873931,40.02993183,-2.09923648,18.87291191,10.48939925,0.211592143,0.315909146,-0.626752474,-0.314494784,-0.350395321,0.343018812,0.283497534,-0.796745281,0.811493111,3.429296829,52.64859799
0.006305297,0.268565114,-0.413082572,0.618384104,0.371248603,-0.244230078,1.179144417,0.037076531,-17.30069181,7.210140396,21.52212702,17.36664273,-0.223976728,4.890167288,2.541156714,1.75070095,-0.99124764,-1.554871123,-1.114675119,0.010185273,11.86232749,5.881915829,163.3967786
0.276854383,-0.376810338,0.387897395,-0.051955628,0.370671391,0.379870828,-0.112446444,0.446233505,-6.864893339,-11.83154499,17.1697866,-3.686099019,0.523538888,-0.199706763,0.322873879,0.350483455,-0.119758091,0.635071166,-0.569203694,-0.012745639,1.13023737,2.627963045,18.68204156
-0.208080245,0.128410855,0.654791108,-0.082412999,-0.226779726,0.153751544,0.702627841,-0.402833683,4.826437247,5.022064106,9.54260856,2.771422968,0.084046201,-0.659020302,-0.270027962,0.469196858,0.011598281,-0.224446697,-0.018927125,0.199674791,1.391256717,1.28226829,17.83271396
0.297462669,0.226658736,-0.263727085,-0.555954661,0.498844483,0.664275344,-0.024560756,-1.356669418,15.74699967,2.393201271,31.8746907,18.32527146,-0.587429118,-0.813467606,0.394760199,0.226308445,-0.583245673,-0.192866184,0.276283073,0.012108349,1.524514567,1.45011657,40.07948437
-0.616443431,0.029272147,-0.124375804,1.35132115,0.256559254,0.305056187,0.897007328,-0.424125799,-7.283350738,-11.674732,-4.015528554,10.57566005,-0.447899217,0.345190779,0.095009421,0.76753555,0.179934015,0.138669097,0.339678044,-0.091231516,1.929902647,1.206108305,34.08181769
-0.138367117,-0.351574391,-0.541594737,-0.41251834,0.322219734,0.729311427,1.309963003,0.697773392,15.5357081,-8.196867746,-29.84920087,21.05983424,-1.211932431,-0.062104356,-0.544096943,-0.11750208,0.491593887,0.428154295,0.224420627,0.212282991,1.686986147,1.431448304,50.06675779
-0.270615376,-0.105734739,-1.215400451,0.323602968,0.281628468,0.079980687,1.637992447,-0.106135433,-12.95131602,15.84164872,22.33984988,-15.57238422,-0.267796467,0.498535048,-0.127079335,0.414587891,0.074779131,-0.067794208,0.080303816,-0.059873768,1.380582816,1.41056096,27.22324805
0.248376502,-0.116993226,-0.186074904,1.018332066,0.026096624,-0.07976729,0.438593437,0.52754406,19.15253687,-9.223667206,1.705685448,-14.1436859,0.334258775,0.178869058,-0.116520479,-0.560048736,0.003228786,0.046265424,0.102828795,-0.111551742,1.467540807,1.749695493,15.90263826
0.487435977,1.219192185,-1.544658262,-0.030054795,0.272888455,0.234610479,-0.430945614,0.176554872,-38.83308206,-29.58997792,-14.30387596,-3.213135874,-0.086655029,-0.366152093,-0.218432917,1.228969138,0.221588813,-0.188251765,-1.034366461,0.235534129,0.630601644,2.09026581,64.02434346
0.394565213,-0.032782879,0.64614146,-0.170227566,-0.111471052,-0.418595433,-0.537719258,-0.776568805,-11.42398849,14.91784931,25.005382,6.612432996,0.435444966,0.290808454,0.298439647,-0.219408653,-0.142755466,-0.19309808,-0.196741308,0.097291294,0.784745753,2.265120908,16.53129643
0.412033294,-0.130823018,0.367661004,-0.82366068,0.724272842,-0.288960253,0.448254959,-1.494143255,11.21499489,18.92970196,25.99244493,30.02417779,-1.445620349,1.09589294,0.910137427,-0.521448868,0.878388733,0.225287603,-0.47669164,-0.159687701,3.659356056,3.00517304,83.57421741
-0.196094923,0.179424104,-0.131751622,0.372345818,-0.343605755,0.234352668,-0.328360428,0.534266106,-10.83115986,3.024741998,-17.31546606,1.544609039,-2.534266853,1.683766474,1.338656736,-1.371248389,1.990462362,-0.332035969,-1.229003307,0.390643309,1.667223882,1.351202187,68.39590879
-0.603895208,-0.766016428,-0.935173117,-0.651942303,0.320661957,-1.132917477,-0.095678461,-1.528247608,-6.279070311,-4.075549316,-0.306216326,-10.0709625,-0.45273573,0.268016489,0.053421902,-0.388030214,0.396793728,-0.078849019,-0.140082308,0.304471022,0.394384825,0.412864604,36.52311323
-0.389222232,-0.27266586,0.898607871,-0.047282041,-0.338430911,-0.097974783,0.684751586,-0.075182435,-19.85187906,14.25175781,-12.54328702,12.0426841,0.154226279,0.411622581,-0.170619092,-0.548261185,-0.007341691,0.224700648,0.107379756,-0.283594567,1.658882794,1.454600148,18.49005232
0.067657402,-0.132622859,0.219880712,-0.478543204,0.060389579,-0.266513926,-0.025332204,-0.908732583,8.969214222,-1.310691187,14.60347434,-7.369850088,-1.607906073,0.484858024,0.959576276,0.160476475,0.504382663,-0.021286263,-0.269187224,-0.056455107,3.0837491,0.445681103,39.41707272
-0.01234537,-0.037411528,0.298687504,0.059919885,-0.031109033,-0.400476116,0.927314955,0.84242832,-3.125720958,-5.466213904,3.094078648,-26.49925116,0.664814802,-0.635966251,-0.059257782,0.215719566,0.294966523,-0.002189114,-0.028040606,0.007119158,0.837152775,1.712533286,23.79416688
0.383185689,-0.132208377,-0.232343553,0.079256069,0.165571749,1.338529711,-0.171238075,-0.988623143,-0.137321966,-7.317953379,29.52672749,-0.372472506,0.615198945,0.380988498,-0.068497782,0.16326113,0.801207191,0.551577252,-0.112160167,0.269970629,1.023548658,3.068015327,39.09532454
0.146461479,-1.189364026,0.806126321,0.112370796,-0.140616418,0.269808985,-0.139774131,-0.110261354,-8.342468424,24.24028539,5.031729663,-3.781313017,0.140262785,-0.130731915,0.25163348,-0.839715076,0.264182276,0.193870766,1.242086857,0.350683789,0.971172037,2.753212632,42.54784862
-0.088464222,0.071801765,-0.272776667,-0.826131488,0.160670143,-0.019065769,-0.300886101,-0.695679641,-5.753640892,12.13423666,-7.662621069,12.42693864,-0.19009731,-0.053507445,0.211850866,0.080630584,-0.02255222,0.035616211,-2.33E-05,0.029685702,1.247966396,1.417249466,6.188583099
0.261007849,0.238117491,-1.046994744,0.282291365,-0.158159135,0.360275575,-0.8629267,-0.798922506,-10.13180543,23.74191325,-27.22664504,2.54461006,0.451824289,0.490217151,-0.604359576,0.112556237,-0.105546169,0.196508168,-0.136820895,-0.146279514,1.639078511,1.33378881,28.5802398
-0.048992631,0.056117966,0.592544019,-0.636350477,0.027673747,0.006777724,-0.64873154,-0.755961113,-14.38191053,1.04786281,-2.442863161,17.26724767,-0.834268887,-0.572822686,-0.415615587,0.779450264,-0.028938949,0.000570537,-0.03344925,0.067885884,2.428081238,1.498108181,31.66867703
0.856380413,1.35331579,-0.83334437,-1.152509726,-0.262457509,-0.380403266,0.255070882,0.308291348,31.30015142,-24.24729378,-7.934373665,8.144134675,0.224070125,0.93873118,0.577463254,3.381422495,0.163326133,1.102681808,0.413652604,3.840591713,4.200891643,6.205375286,212.7925456
0.370465711,0.113004555,-0.167985685,-1.609919783,-0.223940373,-0.02185091,0.226895442,0.771254644,12.21666516,-17.16846618,-3.55930522,9.752189327,-0.837022156,0.153750519,-1.713469113,-0.000835769,-0.047721654,0.233353301,-0.159860898,0.37755469,2.243620659,1.13312707,65.24912812
0.03572576,0.017122992,-0.312561351,0.041569806,0.284946099,0.646398776,2.055890127,-0.209121099,-4.999205776,-4.307615663,23.275184,34.56220534,0.233054864,-0.324147831,0.034017722,-0.050533005,-0.129989186,-0.041570899,0.007052155,-0.002974418,0.871956035,1.625477158,16.67241774
0.384390962,0.291028787,1.464869046,0.875337219,0.027020847,-0.033419607,-0.370062396,-0.128471943,-27.97508461,15.26281147,7.835546909,-4.721482524,0.096067884,-0.031291898,0.437458626,-0.048499655,0.000342327,-0.011079385,-0.124353588,0.000123628,1.238451155,1.719846952,15.0685053
0.04706702,0.550130442,-0.352861422,-1.631595823,0.5188826,0.218915348,-1.655053363,-0.19389284,-17.74407746,-9.176797409,-15.27029031,14.96801435,0.637726869,0.093603394,-0.118057933,-0.634813932,0.198155797,0.090484322,-0.012003293,-0.213232547,1.233863455,0.944044269,42.5227354
-0.122494274,-0.075696012,0.129907521,-0.078437124,-0.287307807,-0.054217962,0.533206194,-0.312988477,1.08889453,0.605376594,6.34685879,5.07735085,-0.435730436,0.531983489,0.105318275,-0.131886487,-0.320648878,0.054123882,0.156966954,0.03178315,0.653677541,1.330501653,10.01703787
-0.388263203,-0.26396845,0.80759479,-0.712554926,0.036411249,0.412245367,-0.768565634,-0.197039642,27.08387232,-0.155743913,-11.69326553,-17.48627174,0.544547377,-0.051461708,0.357683037,-0.65063781,0.119786153,0.258937843,0.313450442,0.080670373,1.227669867,1.567314844,26.70185858
-0.352781133,-0.111347834,-0.50997317,-0.287965229,-0.656873035,-0.020314892,-0.754482071,-0.330653976,6.990009657,-9.828227985,5.323506725,-12.30117729,0.422989509,0.19117492,-0.285493479,-0.165545083,-0.369991422,-0.015681621,0.198060563,0.06501461,1.662548277,2.386991352,15.87290594
-0.008050823,0.739821094,1.591128074,1.152253447,0.183461322,0.233989816,0.627710568,-0.12161569,44.26003058,3.408698584,12.56093792,-10.0740125,0.168483269,0.209140736,0.115143468,-0.81709931,0.050821325,-0.114084322,-0.276238613,0.142372578,2.255178438,0.808301418,36.60262218
-0.041784606,0.178020738,-0.281026709,0.253451062,0.492694308,0.584208562,0.569436679,1.588645515,0.908005086,9.239873868,41.5325618,13.77722078,1.012071353,-0.704504763,-0.232351847,-0.149920963,-0.31817829,0.458904843,0.133539407,-0.004459911,1.049870014,1.8301702,46.86999692
0.191206077,-0.816160138,0.081447825,-0.828665728,-0.009919053,-0.04684826,-0.07513592,-0.028103359,-21.26280291,-4.563241524,-1.481004073,1.97817682,-0.034288986,0.080422937,0.898202564,0.129390477,0.051493084,-0.008497516,-0.87919445,-0.248274612,0.694589626,2.15629161,27.18765925
-0.417023814,0.508676373,0.228467023,1.136538182,-0.131652302,0.036326639,-0.330155652,0.351084035,-15.00883911,-0.258221005,-2.900825016,-6.861596284,-0.128996846,-0.084594134,0.345600881,-0.135093428,0.018757549,0.039485821,-0.18349662,-0.103232686,0.959902837,1.49919103,11.45318343
0.717892762,-0.006129285,-0.951564796,-0.07551159,0.155230311,-0.491551473,-0.323630418,0.561225664,-21.4824951,21.91097332,6.718848501,18.68253287,-0.178207433,-0.509432862,-0.565104749,0.559477124,-0.225809389,-0.365266407,-0.386512724,0.456400298,0.995721263,2.888801742,31.25595394
-0.429032157,0.269486744,-0.34719112,1.205809053,0.223289874,-0.310147985,-0.130687516,-0.857683669,8.759129033,28.23338598,-13.35293403,-14.04292336,1.079430745,0.059705588,1.381937206,0.731463442,-0.321222987,-0.351555437,-0.219075121,-0.592095625,2.646302373,2.803407065,60.47619884
0.600581432,-0.291600815,0.456925421,0.50012514,0.236823758,-0.311821773,0.406930407,0.133207606,12.76882453,-7.750269657,3.729325446,-8.803851859,0.566054972,0.826485692,-0.136704764,-1.578969078,-0.883535475,0.241983546,1.530221971,0.313254211,2.365783448,3.622689192,51.62305681
0.249792125,0.481037648,0.332792937,1.333049559,-0.013186534,-0.457358778,0.026484606,-1.268086167,-23.67029673,-3.689680003,19.57988874,8.922901921,0.528413537,-0.033463513,0.542834021,-0.185190538,-0.189784537,0.02152783,-0.191334868,0.120779,0.502360005,1.251558441,29.6571373
0.019511586,0.150505513,-0.158494483,-0.030511395,-0.173900519,0.65240692,-0.941587719,-0.352251795,-0.418087555,-1.758259482,11.26842186,-17.92462648,0.618770832,-0.891542764,-0.074042058,0.157719237,0.636378423,0.355319716,-0.162653968,-0.019581666,3.381083837,3.27678291,29.0600677
0.665615241,0.512889916,-0.974923974,-0.139070615,0.14364723,-0.468350051,0.289322275,0.555410249,-0.419358681,-8.555683208,-4.958076816,5.019646778,0.226055069,0.113564498,0.352247746,-0.184872178,0.063640362,0.187379864,0.33927566,0.010695503,0.994770405,1.469708632,16.51961254
0.112356795,-0.55238658,0.930744254,1.502805554,0.272065352,0.131563417,-0.6654938,0.161914568,39.86072469,1.79733394,-3.475685318,14.48637271,0.008912016,-0.25468477,0.631946617,-0.182318747,0.074487124,-0.084234978,0.186587514,0.095793047,1.683309671,1.822163562,26.44783423
0.160845279,0.127654615,-0.693781652,-0.137971805,0.147848172,0.209035339,-1.146223783,-0.064719669,12.69877477,-6.570365991,19.83315988,-12.9397447,0.622143607,0.088384133,-0.371992757,-0.107380705,0.070953855,0.120853645,-0.081811462,-0.077071217,0.609018944,1.557875918,18.69427948
0.740241687,0.380011294,1.093848014,-0.511825917,0.150052156,-0.459202081,-0.487874604,-0.651085316,-20.14877292,24.61663021,17.60232966,10.15942973,0.457858001,-0.08866968,0.009777702,-0.69218783,-0.199264204,-0.192296187,-0.381216706,0.286652309,1.380552894,1.252136219,31.01837168
-0.605254202,-0.12392075,-0.404946203,0.654153108,-0.475064148,0.540298563,0.340415405,0.670693316,-18.72695412,-6.381109618,-15.25668309,13.49541341,0.4701347,-0.014898197,-0.263068226,-0.402845876,-0.179989352,-0.41235809,-0.230718856,0.309913548,0.635461276,1.455009282,22.83099595
-0.31937226,-0.720690647,0.671705874,0.607405245,-0.21091228,0.302926677,0.021393862,-0.203196839,11.52603842,12.71169179,2.112717584,-1.615565589,0.016559491,-0.063794265,-0.185172246,-0.225941157,0.081793265,-0.086528209,-0.067351453,-0.245199013,1.010084905,2.02615422,9.181093401
-1.41886635,0.151335558,0.944391954,1.51895499,-0.854397179,-0.006225339,0.451563336,1.034460408,-46.05564745,11.18495256,-29.74869208,3.150980588,-0.60704244,0.266279319,0.891058418,-0.556215569,-0.002759169,0.501775692,-0.090365479,-0.833110955,0.472285239,1.936886086,75.58951596
0.545834474,0.214618104,-0.086786995,0.452686486,0.142245421,-0.218940588,0.13571912,0.113876572,-8.809002105,-17.59963722,-6.903012893,0.576077577,-0.161603812,-0.206837511,-0.265221049,0.62929615,0.273585819,-0.273468912,-0.724907419,-0.47916739,1.085157812,2.83165803,17.2255107
0.11050429,0.0380398,-1.231284276,-0.350910382,0.001934276,-0.012530113,-0.005241859,0.35110273,-17.30626091,11.83113992,5.080923377,4.005360665,0.762871726,-0.216555022,-0.040148412,-2.891156425,0.028359352,-0.003949017,0.01055769,-0.263722387,3.064183818,1.481641211,71.32357769
-0.459959025,0.473599875,0.719606616,-0.464961101,0.057787364,0.051642553,-0.043440032,-0.077823858,-3.830100422,2.638039431,0.239331287,0.648385261,-0.001759311,0.498711281,4.785079776,-0.292343736,0.140056211,0.410419593,3.542672782,-1.047064148,1.58270141,1.200647322,117.7882916
0.472054961,0.025535224,-1.157064653,0.371773475,-0.202625919,0.386468694,0.354906849,-0.988501912,-16.09193236,26.11520763,-10.81575144,-23.51644825,-0.107636326,-0.47643029,0.361077309,-0.434814679,-0.017025269,-0.202218037,0.191567436,-0.107873441,1.510291565,1.388080504,24.71987097
0.486155374,0.732690806,-1.251336123,-0.812130159,0.105934874,-0.371840639,0.189124625,0.678260628,-3.392832202,-39.56897463,-12.61329861,14.23522864,0.421578621,0.020379522,0.698171581,-0.55870012,0.191567872,0.130433658,0.508593088,-0.138344086,2.115050426,1.360943999,38.81547095
-0.360809727,0.239342244,-0.784550379,0.639196108,0.315344082,0.550690224,0.489461418,1.01507516,26.19577357,4.019678499,8.477431706,-28.97185552,0.118902515,0.329698638,0.263180725,-0.172608192,-0.079913661,-0.180460791,-0.119285522,0.062484373,1.386751958,1.732228116,15.88857327
-0.09933034,-0.06133851,-0.56759604,-0.245666924,0.346428602,-0.011808047,0.93016777,-0.702479612,-0.918112647,-11.21377194,16.38719327,6.880066853,-0.020114538,-0.588145384,0.266254793,-0.163123158,-0.095696704,0.146519682,-0.054172995,0.023220598,1.603279726,1.587666299,16.77398203
0.146409398,0.139728818,-0.391688256,-0.119255093,0.579539753,0.105167758,-0.56040319,0.369158628,12.33715623,-2.296459234,11.62264343,-16.42046079,-0.054587849,0.314952633,0.169138748,-0.097098555,-0.225508732,0.166912317,0.096258196,-0.005264042,0.505614496,2.341838763,8.401044032
-0.306078077,0.770831012,-1.580695147,-1.039656067,0.00436507,0.354705524,-0.853709868,-0.176111096,-6.324465087,38.50111593,4.173347506,18.13096104,-0.473196874,-0.805275061,0.308797075,2.003577391,0.278886593,-0.258255947,-0.832734508,0.310329751,1.88744298,2.440388786,98.17712726
-0.398970959,0.486336501,0.437007201,-0.173832976,0.137489969,1.413769719,0.633337932,-1.174023031,-0.202805649,-19.05497657,-27.57340594,-38.75452665,-0.346856107,-0.218813544,0.044179347,0.137676319,-0.436513233,0.012604234,0.140827313,0.132545311,1.622094763,2.356308487,24.09013554
0.022607555,0.070394106,-1.160176832,0.805511047,-0.064295009,-0.043538844,-0.724454774,1.30322923,-23.69992414,-4.760847901,-26.9552022,8.41068193,0.15442686,-0.350873982,-0.277822105,0.233834499,-0.017496097,-0.00961488,-0.007463671,-0.017482406,1.501493634,1.359691581,19.28587513
-0.789903146,-0.051952118,0.734836925,-0.43621626,-0.593093388,0.193373753,0.402794342,-0.556481537,5.396437851,25.14066746,12.51817944,17.96202498,-1.359568705,-1.605938869,0.758427,2.505218479,-0.140171103,-1.905611308,-0.733726589,2.311013943,4.615801327,5.715150098,120.8020871
-0.045445913,-0.149673497,-0.036869227,-0.206336517,-0.057981725,0.233242746,-1.158640576,0.685102852,2.65825036,-0.663281975,-17.81430726,-8.299379656,-0.048992666,0.432010473,0.060359465,0.03066829,-0.048828078,-0.060353619,-0.047424815,-0.017426171,0.958447273,1.034436956,11.04113198
0.22882611,0.130584275,-0.135733361,0.194656635,0.243792088,0.767036086,-0.576165519,0.323249375,5.319993265,3.920820281,10.65799822,17.95304096,0.234713545,0.620354284,-0.172941569,-0.163872141,-0.797956262,0.127276555,0.163872182,-0.207634042,0.909356895,2.58457713,21.55558975
0.038770252,0.13752287,-0.40880592,-0.15034682,0.235097493,-0.176681027,0.858880173,0.720421564,5.705434582,-6.221880841,-20.61083403,7.056500942,0.473172785,-0.195816011,0.147216539,-0.133858825,0.021934158,0.132538473,0.063894527,0.013330437,0.989432504,1.300820456,12.53829543
-0.252587043,-0.034444829,0.87987985,-0.226122328,-0.291047056,0.042618272,1.293733644,-0.436463149,-10.62757324,15.98649202,-14.4596079,26.20697024,-0.572236806,0.483162252,0.403421253,-0.292519051,-0.139922277,0.08034094,0.135813494,-0.033277592,0.750819817,1.839787879,27.67628838
0.13706674,-0.43621591,0.87909038,0.141725171,-0.150454242,-1.044453205,1.975371693,-0.414050714,-8.882657176,16.24410283,-5.410148489,41.70229639,1.300681937,-0.681154495,-0.643416112,0.074947967,0.312224853,0.701283593,0.009526696,-0.332492992,0.258361304,1.550478234,80.05093771
-0.065968922,0.61610021,0.122726581,-0.050038959,0.839228012,0.752631479,0.066580387,-0.227090149,6.397889319,4.983054974,17.65827559,-3.899521683,-1.568808571,0.767175597,0.883368798,0.419792793,0.074601784,8.318377492,3.685637408,-2.706218672,4.896306295,22.5358598,226.7904538
-0.036951009,-0.5775051,0.847805218,0.505714514,0.224361558,0.422929537,-0.847064122,0.094434039,-24.10837137,11.96117288,10.96588028,-18.93691811,-0.422366271,0.101221382,-0.460624576,-0.202203555,-0.140147742,-0.199696454,-0.055138909,-0.289689324,1.396108823,1.493599249,20.47664767
0.023962881,-0.852854691,-1.216635248,0.18933276,-0.24121843,-0.505130774,-0.81832245,0.501479049,27.16126902,24.21007252,27.15403384,7.161381724,0.153297879,0.346894665,-0.010072696,-0.486447869,0.210530867,-0.067865722,-0.332745227,-0.054301993,1.519459568,2.059139412,24.40232263
0.708582209,0.618724227,-0.344029032,-1.188100156,-0.821249004,0.025036209,1.093078526,0.647410306,-3.23697838,-12.69779001,10.75943889,5.42846984,0.3094627,-0.252333193,0.387809235,0.027254257,0.081611772,-0.24500752,0.259331776,-0.142003344,1.057300013,0.522356146,26.25294281
-0.462127647,-0.079363246,0.397164588,0.741831149,0.22884121,0.117170732,0.015123116,-0.48186861,-2.517360026,-9.281618285,-2.644595948,5.630696244,-0.074526613,0.542924306,0.3605594,0.885935922,0.244727961,0.159729329,0.512951844,0.144793855,1.758144261,1.917111968,24.750691
0.196736436,-0.00088302,-0.440137444,0.034332694,0.391448583,0.296372692,-0.914291626,-0.253936695,-6.163274014,2.834385059,-16.10546832,-0.032710098,-0.236602976,0.749465062,-0.015705809,-0.365312952,-0.256627388,0.315458961,0.004951601,-0.162872982,1.033246199,0.686756979,20.20357147
-1.073515145,0.540233806,0.481895701,1.424254352,-0.389042427,-0.142600872,-0.122787374,0.41325127,5.495405076,5.638134814,-0.4740459,1.113269401,0.13893224,-0.070619119,-0.253630268,0.480756009,-0.059399282,-0.137512952,0.408787876,0.147128499,0.902037014,0.998151637,26.07850207
0.075960289,0.145397329,0.552529433,-1.37E-05,-0.424144049,-0.226766384,-1.018332035,1.03194487,5.124691499,8.912326264,-28.58545242,-8.079697268,0.900485283,1.142400065,-0.068832285,0.550082083,0.278610178,-0.394008656,0.154217619,-0.057506895,2.091406947,1.218800841,47.53582208
0.136237375,-0.189301743,-0.230336849,-0.271368857,-0.560488853,0.177229813,-0.160047921,1.096618041,-3.354442291,-0.26014005,3.032286077,10.62246898,0.871041904,0.240913389,0.242973483,-0.158801014,-0.086456647,-0.471512492,-0.139327545,-0.129465956,1.626872075,1.465412194,25.40842572
0.446146595,-0.233837123,0.622497355,-0.502689004,0.782155968,-0.572503323,0.894850498,-0.990775163,-23.58702771,-5.029818527,-40.69064184,-0.309677524,-0.662929019,-0.299232878,0.364399667,0.239216145,0.427196011,0.310412648,-0.195577314,-0.192498591,1.170357807,2.41553672,35.00160931
0.109577011,-0.049194928,-0.380482193,-0.257857211,-0.11486506,-0.154412505,-0.040732454,0.474309813,-9.363213927,0.567146062,5.679500247,8.379849051,-0.676210005,0.227978701,-0.126578907,0.677252881,-0.143436406,0.250296702,0.133207192,0.121135633,0.465785831,1.458054347,12.96719233
1.14495127,-0.147746171,-0.75354904,0.379342486,-0.578515677,-0.309897382,0.497633218,0.10546975,25.90363868,-12.49047109,-15.14673034,-5.564777573,0.51454722,-0.349592544,0.303698253,-0.985978644,0.763371073,-0.247773825,0.839510935,-1.1350364,3.568214713,5.917402432,59.43728722
0.124831758,-0.285945791,0.013775779,0.852844769,0.155320689,-0.250325458,-0.182063058,0.747786738,-6.557439139,-11.75585437,-1.495604842,-11.01122633,1.080487477,-0.992291721,-0.881380865,1.366194671,0.511264756,-0.232226966,-0.500669331,0.320968356,3.964176196,2.65927132,50.95997846
-0.40391344,0.060841046,-0.27771732,0.313300554,0.405613294,-0.526767206,0.022897501,-0.701837429,-12.55590883,6.641979726,9.071391759,-20.57688342,-0.97431955,1.492140022,-1.015143445,0.31367254,1.573790992,-0.608188351,0.956257289,0.400180281,2.186748774,3.287084993,57.62337272
0.029043955,-0.005609117,0.009633649,-0.134964723,-0.274142124,-0.02823575,0.030336015,0.704663655,-2.073223454,-2.243384642,11.9399905,3.540617839,-1.590178316,1.195986255,-0.329233995,0.193154685,0.372182292,0.682588006,0.059430579,0.058580471,3.638137968,2.490677871,29.69511964
0.052658567,0.181123657,0.432199582,0.028460996,0.148179617,-0.339986481,-1.017809255,-0.469802325,-3.350715721,3.534560754,10.67371446,-5.162803134,0.673988196,-0.433631495,0.183034544,-0.249774728,-0.14820798,-0.219858258,-0.129460527,-0.03774768,0.328833215,0.800731457,20.51363694
0.190595491,0.265887345,-0.283281223,1.095146973,0.220756611,-0.086317721,0.78178339,0.383704929,23.20577753,-7.991624689,-2.83759031,-18.90073667,2.206308376,-0.736890997,-1.515662367,-2.613783087,-0.257845378,0.578233842,0.861173184,0.148052492,1.892357048,2.271940126,104.5443701
0.484792155,-0.17994193,0.52661934,1.429922972,-0.358335532,0.244915177,-0.422130621,-1.082150415,33.69428953,15.16231269,-25.55876768,-10.1168201,0.027718736,-0.423123109,0.046935077,-0.554283337,0.156364894,-0.025588174,0.188137248,0.015449544,0.632206863,1.677297612,26.75370668
-0.301718346,-0.104900637,1.089432705,0.765803617,0.22686715,0.151273282,-0.234074028,-0.720483705,19.87241742,-8.140760129,-11.86146245,-0.967430081,0.20457009,0.152307579,0.448320545,-0.001786934,0.091763164,-0.002624338,0.103292301,-0.029934532,1.342014889,0.979586603,15.04192427
0.099239967,0.622764674,-1.034049335,-1.479037422,-0.010085985,0.299399845,-0.339227611,-0.556367748,39.00840626,-3.069294603,14.63543119,0.336582406,0.087563187,0.240376358,-0.28368212,-0.649235658,-0.027027097,0.114462903,0.009943701,-0.247381267,0.706653614,1.477292708,29.07042914
0.064099924,-0.205649687,0.200771006,-0.244464718,0.44149592,-0.841272772,1.350796411,-0.701978904,4.059247893,-3.149857997,21.08834751,-7.824186941,1.123185991,0.204908688,-0.231353279,0.052587126,-0.648344497,0.295614706,0.132517209,-0.092407657,0.977821301,0.54908518,44.87750239
0.021401382,-0.179776514,-0.063761745,0.344454303,0.416603243,0.519486552,-0.333954859,-0.740552763,-5.66856609,-9.734119415,25.70453546,7.24165901,0.177369408,-0.458504803,0.175561276,-0.118823442,0.046972842,-0.400232038,0.086583618,-0.067135561,1.301629653,2.285523022,13.47300154
0.975145362,1.204517836,-0.209446779,-0.242970355,-0.666867106,0.10714165,0.125408223,-0.023810665,-28.13818899,4.052381187,4.900515284,-10.32912828,-0.24825411,0.288871732,-0.940654908,-0.177123585,-1.356339367,1.490668351,-4.515878506,-0.995633611,1.022794395,8.039397998,157.9675296
-0.37749153,0.115139076,1.228370846,0.419871247,-0.231497779,0.025848081,0.780085573,0.476948472,-14.48417676,-15.18676887,-6.150331914,-12.14553185,-0.856942144,-0.10314982,1.219367083,-0.121863128,-0.188582985,0.113084673,0.278853874,-0.247060424,2.604614059,1.005268694,45.82662671
-0.03696489,-0.063138901,-0.022262683,0.021602143,-0.033167168,0.963424816,-0.035047806,-1.053947165,2.210845873,-2.128324712,-0.701560291,24.62706547,-0.605510241,0.463006151,-0.022056801,-0.004033788,-0.580872538,0.384867726,-0.02164008,0.048254679,2.528563889,3.160868516,26.28210321
0.111756399,-0.055092978,0.185194728,0.535279731,0.436859236,-0.074638099,-0.384406041,1.251052069,7.623411511,-7.931993319,27.48547128,-6.776675969,-0.168269498,-0.636715704,0.221401182,0.17948928,0.1668214,-0.148003822,-0.033107668,0.053243623,1.207063239,1.284144987,20.04492749
-0.092520052,0.051323928,0.103097415,0.326668783,-0.23220343,0.596001565,1.174345128,0.039241682,-4.282061991,-5.896513956,-19.97479697,5.466692605,0.436201043,-0.266599737,-0.115598467,-0.094070507,-0.0581483,-0.272151715,-0.021351537,0.040781234,0.96369839,1.822306345,14.77411626
-0.144549694,0.680806834,-0.956708626,-0.739963275,-0.175875495,-0.121356832,0.373752597,-0.113752896,10.56302962,4.353536058,-3.486028071,1.198123865,-0.361393344,-0.045639362,-0.532105749,-0.994267187,-0.103411142,-0.170293703,0.382458185,-0.524240306,1.360475497,1.49446841,35.54544682
0.286033879,0.08903109,-0.061847241,1.417894749,0.30669869,0.13045594,-0.096646136,1.447746861,17.36758395,-21.94668867,17.84833388,-22.7604881,-0.737442605,1.386139088,0.689855486,-1.372106178,-0.244872502,-0.264781633,0.242846408,0.214728751,1.845820465,1.801567065,83.12429301
